STATION,ELEVATION,LATITUDE,LONGITUDE,DATE,reportType,HourlySkyConditions,HourlyVisibility,HourlyPresentWeatherType,HourlyDryBulbTemperatureF,HourlyDryBulbTemperatureC,HourlyWetBulbTemperatureF,HourlyWetBulbTemperatureC,HourlyDewPointTemperatureF,HourlyDewPointTemperatureC,HourlyRelativeHumidity,HourlyWindSpeed,HourlyWindDirection,HourlyWindGustSpeed,HourlyStationPressure,HourlyPressureTendency,HourlyPressureChange,HourlySeaLevelPressure,HourlyPrecipitation,HourlyAltimeterSetting,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyAverageDryBulbTemperature,DailyDepartureFromNormalAverageTemperature,DailyAverageRelativeHumidity,DailyAverageDewPointTemperature,DailyAverageWetBulbTemperature,DailyHeatingDegreeDays,DailyCoolingDegreeDays,DailySunrise,DailySunset,DailyPrecipitation,DailySnowfall,DailySnowDepth,DailyAverageStationPressure,DailyAverageSeaLevelPressure,DailyAverageWindSpeed,DailyPeakWindSpeed,PeakWindDirection,DailySustainedWindSpeed,DailySustainedWindDirection
WBAN:94846,201.8,41.995,-87.9336,2014-03-12 17:51:00,FM-15,FEW:02 80,10.0,,23.0,-5.0,19.0,-7.0,8.0,-13.3,53.0,11.0,40,,29.33,3.0,-0.08,30.07,,30.05,,,,,,,,,,1209,2355,,,3.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-12 18:51:00,FM-15,FEW:02 80,10.0,,22.0,-5.6,18.0,-7.5,7.0,-13.9,52.0,7.0,30,,29.35,,,30.1,,30.07,,,,,,,,,,1207,2356,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-12 19:51:00,FM-15,CLR:00,10.0,,20.0,-6.7,17.0,-8.5,6.0,-14.4,55.0,8.0,20,,29.36,,,30.11,,30.08,,,,,,,,,,1207,2356,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-12 20:51:00,FM-15,CLR:00,10.0,,20.0,-6.7,17.0,-8.5,5.0,-15.0,52.0,3.0,10,,29.37,1.0,-0.05,30.12,,30.09,,,,,,,,,,1207,2356,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-12 21:51:00,FM-15,CLR:00,10.0,,14.0,-10.0,12.0,-11.2,5.0,-15.0,67.0,3.0,350,,29.38,,,30.13,,30.1,,,,,,,,,,1207,2356,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-12 22:51:00,FM-15,CLR:00,10.0,,16.0,-8.9,13.0,-10.3,5.0,-15.0,62.0,5.0,320,,29.37,,,30.13,,30.09,,,,,,,,,,1207,2356,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-12 23:51:00,FM-15,CLR:00,10.0,,16.0,-8.9,13.0,-10.4,4.0,-15.6,59.0,3.0,290,,29.37,8.0,0.0,30.12,,30.09,34.0,14.0,24.0,-12.9,,,,41.0,0.0,1207,2356,,,3.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-13 00:51:00,FM-15,CLR:00,10.0,,16.0,-8.9,13.0,-10.3,5.0,-15.0,62.0,3.0,290,,29.37,,,30.12,,30.09,,,,,,,,,,1207,2356,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-13 01:51:00,FM-15,CLR:00,10.0,,15.0,-9.4,13.0,-10.8,4.0,-15.6,61.0,0.0,0,,29.36,,,30.12,,30.08,,,,,,,,,,1207,2356,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-13 02:51:00,FM-15,CLR:00,10.0,,14.0,-10.0,12.0,-11.2,5.0,-15.0,67.0,5.0,260,,29.36,6.0,0.01,30.12,,30.08,,,,,,,,,,1207,2356,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-13 03:51:00,FM-15,FEW:02 50,10.0,,15.0,-9.4,13.0,-10.7,6.0,-14.4,67.0,0.0,0,,29.37,,,30.12,,30.09,,,,,,,,,,1207,2356,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-13 04:51:00,FM-15,BKN:07 240,10.0,,13.0,-10.6,11.0,-11.6,5.0,-15.0,70.0,3.0,240,,29.38,,,30.13,,30.1,,,,,,,,,,1207,2356,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-13 05:51:00,FM-15,FEW:02 30,10.0,,12.0,-11.1,10.0,-12.1,4.0,-15.6,70.0,6.0,210,,29.38,1.0,-0.01,30.14,,30.1,,,,,,,,,,1207,2356,,,3.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-13 06:51:00,FM-15,FEW:02 150,10.0,,14.0,-10.0,12.0,-11.0,7.0,-13.9,73.0,5.0,190,,29.38,,,30.14,,30.1,,,,,,,,,,1207,2356,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-13 07:51:00,FM-15,FEW:02 150,10.0,,20.0,-6.7,17.0,-8.3,8.0,-13.3,60.0,8.0,200,,29.4,,,30.15,,30.12,,,,,,,,,,1207,2356,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-13 08:51:00,FM-15,FEW:02 70 SCT:04 200,10.0,,24.0,-4.4,21.0,-6.4,11.0,-11.7,57.0,8.0,190,,29.39,0.0,-0.01,30.14,,30.11,,,,,,,,,,1207,2356,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-13 09:51:00,FM-15,BKN:07 95 BKN:07 200,10.0,,26.0,-3.3,23.0,-5.2,15.0,-9.4,63.0,11.0,190,,29.36,,,30.12,,30.08,,,,,,,,,,1207,2356,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-13 10:51:00,FM-15,BKN:07 55 OVC:08 95,10.0,,27.0,-2.8,24.0,-4.5,17.0,-8.3,66.0,16.0,220,,29.35,,,30.1,,30.07,,,,,,,,,,1207,2356,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-13 11:51:00,FM-15,OVC:08 60,10.0,,27.0,-2.8,24.0,-4.4,18.0,-7.8,69.0,10.0,190,,29.32,8.0,0.06,30.08,,30.04,,,,,,,,,,1207,2356,,,3.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-13 12:51:00,FM-15,FEW:02 17 BKN:07 70 OVC:08 90,10.0,,29.0,-1.7,26.0,-3.4,20.0,-6.7,69.0,14.0,190,23.0,29.28,,,30.03,,30.0,,,,,,,,,,1207,2356,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-13 13:51:00,FM-15,FEW:02 18 OVC:08 80,10.0,,31.0,-0.6,28.0,-2.5,21.0,-6.1,67.0,18.0,190,23.0,29.24,,,29.99,,29.96,,,,,,,,,,1207,2356,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-13 14:51:00,FM-15,FEW:02 65 SCT:04 80,10.0,,33.0,0.6,29.0,-1.4,23.0,-5.0,66.0,18.0,180,25.0,29.21,6.0,0.11,29.96,,29.93,,,,,,,,,,1207,2356,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-13 15:51:00,FM-15,SCT:04 65,10.0,,34.0,1.1,30.0,-0.9,24.0,-4.4,67.0,20.0,210,24.0,29.22,,,29.97,,29.94,,,,,,,,,,1207,2356,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-13 16:51:00,FM-15,FEW:02 65,10.0,,35.0,1.7,31.0,-0.5,24.0,-4.4,64.0,21.0,210,31.0,29.2,,,29.95,,29.92,,,,,,,,,,1207,2356,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-13 17:51:00,FM-15,CLR:00,10.0,,34.0,1.1,31.0,-0.6,26.0,-3.3,73.0,15.0,210,,29.19,8.0,0.02,29.94,,29.91,,,,,,,,,,1207,2356,,,3.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-13 18:51:00,FM-15,CLR:00,10.0,,33.0,0.6,30.0,-1.0,26.0,-3.3,75.0,8.0,190,,29.18,,,29.93,,29.9,,,,,,,,,,1206,2357,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-13 19:51:00,FM-15,CLR:00,10.0,,33.0,0.6,31.0,-0.8,27.0,-2.8,78.0,8.0,190,,29.15,,,29.9,,29.87,,,,,,,,,,1206,2357,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-13 20:51:00,FM-15,CLR:00,10.0,,36.0,2.2,33.0,0.6,29.0,-1.7,76.0,11.0,200,,29.13,8.0,0.06,29.88,,29.85,,,,,,,,,,1206,2357,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-13 21:51:00,FM-15,CLR:00,10.0,,39.0,3.9,35.0,1.8,30.0,-1.1,70.0,17.0,210,,29.13,,,29.86,,29.84,,,,,,,,,,1206,2357,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-13 22:51:00,FM-15,CLR:00,10.0,,39.0,3.9,35.0,1.8,30.0,-1.1,70.0,17.0,210,25.0,29.11,,,29.83,,29.82,,,,,,,,,,1206,2357,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-13 23:51:00,FM-15,CLR:00,10.0,,39.0,3.9,35.0,1.7,29.0,-1.7,67.0,16.0,210,23.0,29.08,8.0,0.06,29.82,,29.8,39.0,11.0,25.0,-12.2,,,,40.0,0.0,1206,2357,,,2.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-14 00:51:00,FM-15,CLR:00,10.0,,39.0,3.9,35.0,1.7,29.0,-1.7,67.0,17.0,210,,29.05,,,29.79,,29.77,,,,,,,,,,1206,2357,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-14 01:51:00,FM-15,CLR:00,10.0,,40.0,4.4,36.0,2.0,29.0,-1.7,65.0,16.0,220,25.0,29.03,,,29.76,,29.74,,,,,,,,,,1206,2357,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-14 02:51:00,FM-15,FEW:02 250,10.0,,40.0,4.4,36.0,2.0,29.0,-1.7,65.0,15.0,210,24.0,28.99,8.0,0.1,29.71,,29.7,,,,,,,,,,1206,2357,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-14 03:51:00,FM-15,FEW:02 250,10.0,,40.0,4.4,36.0,2.0,29.0,-1.7,65.0,15.0,210,,28.96,,,29.69,,29.67,,,,,,,,,,1206,2357,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-14 04:51:00,FM-15,BKN:07 240,10.0,,41.0,5.0,36.0,2.3,28.0,-2.2,60.0,17.0,220,31.0,28.94,,,29.67,,29.65,,,,,,,,,,1206,2357,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-14 05:51:00,FM-15,SCT:04 250,10.0,,40.0,4.4,35.0,1.9,28.0,-2.2,63.0,17.0,220,28.0,28.92,8.0,0.07,29.65,,29.63,,,,,,,,,,1206,2357,,,2.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-14 06:51:00,FM-15,FEW:02 150 BKN:07 230,10.0,,42.0,5.6,37.0,2.5,27.0,-2.8,55.0,18.0,220,,28.91,,,29.64,,29.62,,,,,,,,,,1206,2357,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-14 07:51:00,FM-15,FEW:02 150 SCT:04 220,10.0,,44.0,6.7,38.0,3.4,27.0,-2.8,51.0,22.0,220,26.0,28.9,,,29.62,,29.61,,,,,,,,,,1206,2357,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-14 08:51:00,FM-15,FEW:02 150 SCT:04 250,10.0,,47.0,8.3,40.0,4.6,27.0,-2.8,46.0,25.0,220,36.0,28.87,8.0,0.05,29.59,,29.58,,,,,,,,,,1206,2357,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-14 09:51:00,FM-15,BKN:07 140 BKN:07 250,10.0,,47.0,8.3,40.0,4.7,28.0,-2.2,48.0,25.0,230,33.0,28.86,,,29.58,,29.57,,,,,,,,,,1206,2357,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-14 10:51:00,FM-15,FEW:02 250,10.0,,48.0,8.9,41.0,5.2,29.0,-1.7,48.0,24.0,230,32.0,28.86,,,29.57,,29.57,,,,,,,,,,1206,2357,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-14 11:51:00,FM-15,FEW:02 140 SCT:04 250,10.0,,50.0,10.0,43.0,6.3,32.0,0.0,50.0,23.0,250,36.0,28.86,5.0,0.0,29.59,,29.57,,,,,,,,,,1206,2357,,,1.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-14 12:51:00,FM-15,FEW:02 130 SCT:04 250,10.0,,52.0,11.1,45.0,7.3,34.0,1.1,50.0,15.0,260,22.0,28.86,,,29.58,,29.57,,,,,,,,,,1206,2357,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-14 13:51:00,FM-15,FEW:02 250,10.0,,52.0,11.1,45.0,7.1,31.0,-0.6,45.0,21.0,270,31.0,28.88,,,29.6,,29.59,,,,,,,,,,1206,2357,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-14 14:51:00,FM-15,FEW:02 40,10.0,,52.0,11.1,45.0,7.1,31.0,-0.6,45.0,20.0,270,32.0,28.91,3.0,-0.04,29.63,,29.62,,,,,,,,,,1206,2357,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-14 15:51:00,FM-15,SCT:04 40,10.0,,50.0,10.0,43.0,6.3,32.0,0.0,50.0,23.0,260,32.0,28.95,,,29.67,,29.66,,,,,,,,,,1206,2357,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-14 16:51:00,FM-15,FEW:02 38,10.0,,45.0,7.2,39.0,4.1,30.0,-1.1,56.0,23.0,290,33.0,29.0,,,29.72,,29.71,,,,,,,,,,1206,2357,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-14 17:51:00,FM-15,SCT:04 36 SCT:04 250,10.0,,42.0,5.6,37.0,2.7,28.0,-2.2,58.0,21.0,290,36.0,29.04,3.0,-0.13,29.76,,29.75,,,,,,,,,,1206,2357,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-14 18:51:00,FM-15,SCT:04 35,10.0,,41.0,5.0,36.0,2.4,29.0,-1.7,62.0,15.0,270,23.0,29.07,,,29.79,,29.78,,,,,,,,,,1204,2358,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-14 19:51:00,FM-15,FEW:02 32,10.0,,40.0,4.4,36.0,2.2,30.0,-1.1,68.0,11.0,270,22.0,29.08,,,29.81,,29.79,,,,,,,,,,1204,2358,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-14 20:51:00,FM-15,FEW:02 32,10.0,,40.0,4.4,36.0,2.0,29.0,-1.7,65.0,13.0,260,,29.1,1.0,-0.06,29.82,,29.81,,,,,,,,,,1204,2358,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-14 21:51:00,FM-15,FEW:02 34,10.0,,40.0,4.4,35.0,1.9,28.0,-2.2,63.0,10.0,280,,29.11,,,29.83,,29.82,,,,,,,,,,1204,2358,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-14 22:51:00,FM-15,SCT:04 34,10.0,,38.0,3.3,34.0,1.1,28.0,-2.2,68.0,10.0,260,,29.11,,,29.84,,29.82,,,,,,,,,,1204,2358,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-14 23:51:00,FM-15,FEW:02 34,10.0,,38.0,3.3,34.0,1.1,28.0,-2.2,68.0,11.0,270,17.0,29.13,1.0,-0.03,29.85,,29.84,53.0,17.0,35.0,-2.6,,,,30.0,0.0,1204,2358,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-15 00:51:00,FM-15,CLR:00,10.0,,38.0,3.3,34.0,1.1,28.0,-2.2,68.0,15.0,300,22.0,29.13,,,29.86,,29.85,,,,,,,,,,1204,2358,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-15 01:51:00,FM-15,CLR:00,10.0,,37.0,2.8,33.0,0.6,27.0,-2.8,67.0,11.0,290,,29.15,,,29.88,,29.87,,,,,,,,,,1204,2358,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-15 02:51:00,FM-15,CLR:00,10.0,,35.0,1.7,32.0,-0.3,26.0,-3.3,70.0,10.0,290,,29.17,1.0,-0.05,29.9,,29.89,,,,,,,,,,1204,2358,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-15 03:51:00,FM-15,CLR:00,10.0,,34.0,1.1,31.0,-0.8,25.0,-3.9,70.0,6.0,290,,29.2,,,29.93,,29.92,,,,,,,,,,1204,2358,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-15 04:51:00,FM-15,SCT:04 250,10.0,,33.0,0.6,30.0,-1.3,24.0,-4.4,70.0,6.0,300,,29.24,,,29.97,,29.96,,,,,,,,,,1204,2358,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-15 05:51:00,FM-15,FEW:02 40 SCT:04 250,10.0,,30.0,-1.1,27.0,-2.7,22.0,-5.6,72.0,3.0,300,,29.27,2.0,-0.1,30.01,,29.99,,,,,,,,,,1204,2358,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-15 06:51:00,FM-15,FEW:02 40 SCT:04 250,10.0,,32.0,0.0,28.0,-2.3,19.0,-7.2,59.0,10.0,330,,29.29,,,30.03,,30.01,,,,,,,,,,1204,2358,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-15 07:51:00,FM-15,SCT:04 130 SCT:04 250,10.0,,33.0,0.6,29.0,-1.8,20.0,-6.7,58.0,9.0,340,,29.31,,,30.05,,30.03,,,,,,,,,,1204,2358,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-15 08:51:00,FM-15,SCT:04 120 BKN:07 250,10.0,,35.0,1.7,30.0,-1.1,19.0,-7.2,52.0,8.0,350,,29.33,1.0,-0.06,30.07,,30.05,,,,,,,,,,1204,2358,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-15 09:51:00,FM-15,SCT:04 110 BKN:07 250,10.0,,37.0,2.8,32.0,-0.1,20.0,-6.7,50.0,6.0,10,,29.35,,,30.09,,30.07,,,,,,,,,,1204,2358,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-15 10:51:00,FM-15,FEW:02 36 SCT:04 100 BKN:07 250,10.0,,39.0,3.9,34.0,1.0,23.0,-5.0,53.0,7.0,80,,29.38,,,30.12,,30.1,,,,,,,,,,1204,2358,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-15 11:51:00,FM-15,FEW:02 35 BKN:07 90 OVC:08 250,10.0,,39.0,3.9,34.0,1.0,23.0,-5.0,53.0,8.0,70,,29.39,1.0,-0.06,30.12,,30.11,,,,,,,,,,1204,2358,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-15 12:51:00,FM-15,FEW:02 35 BKN:07 95 BKN:07 250,10.0,,39.0,3.9,34.0,1.1,25.0,-3.9,57.0,7.0,60,,29.39,,,30.13,,30.11,,,,,,,,,,1204,2358,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-15 13:51:00,FM-15,FEW:02 29 BKN:07 75 OVC:08 250,10.0,,39.0,3.9,34.0,1.0,24.0,-4.4,55.0,10.0,70,,29.39,,,30.13,,30.11,,,,,,,,,,1204,2358,,,,,,,,,,
